Class,Blue,Green,Red,RedEdge,NIR,Thermal
0.0,0.06561187762447511,0.10719781159172508,0.05622098687603874,0.02843869671668027,0.0019141104294478528,0.9576545125420223
0.0,0.1981103779244151,0.21536444976349234,0.1737062295833572,0.17917006717308054,0.166920245398773,0.9575252133436772
0.0,0.04304139172165567,0.0848008206531031,0.027164880508911686,0.004708393496139118,0.0,0.9576545125420223
0.0,0.0617876424715057,0.10229668889268821,0.04481632185225514,0.017954673865277167,0.0,0.9577514869407809
0.0,0.05481403719256149,0.10383541346099048,0.04372743423691902,0.019461359784041683,0.0,0.9577191621411947
0.0,0.07318536292741452,0.10885051575767937,0.056278296750530116,0.03653713353003955,0.012662576687116565,0.959884923713473
0.0,0.04476604679064187,0.09750954579130336,0.043784744111410395,0.016699102266306737,0.0,0.9584949573312646
0.0,0.04476604679064187,0.07619536103037557,0.024471316407817068,0.006654529474543286,0.0011288343558282208,0.9574282389449186
0.0,0.09718056388722256,0.13460990482703597,0.07415897759183908,0.06108355828991148,0.015901840490797545,0.9576868373416085
0.0,0.0633623275344931,0.09471704564882887,0.03627715055304029,0.014815744867851088,0.00147239263803681,0.9575252133436772
0.0,0.03959208158368326,0.08514275944605916,0.03335434695398017,0.009291229832381192,0.0,0.958688906128782
0.0,0.047765446910617876,0.08223627970593264,0.02389821766290332,0.006717308054491808,0.0010797546012269938,0.9574282389449186
0.0,0.0637372525494901,0.10241066849034022,0.04596251934208264,0.01933580262414464,0.00196319018404908,0.9577838117403672
0.0,0.05878824235152969,0.11420755684732432,0.056106367127055995,0.021407495762445855,0.0,0.9575898629428498
0.0,0.053239352129574084,0.09528694363708896,0.04275316637056565,0.01399962332852031,0.0,0.9587212309283683
0.0,0.0604379124175165,0.10571607682224882,0.049057252564616884,0.02172138866218846,4.907975460122699e-05,0.9573959141453323
0.0,0.04424115176964607,0.08343306548127885,0.024471316407817068,0.006780086634440329,0.0,0.9572019653478149
0.0,0.04371625674865027,0.07687923861628769,0.02109003381282595,0.008161215393307804,0.00014723926380368098,0.9573959141453323
0.0,0.05458908218356329,0.09289337208639653,0.037366038168376414,0.014187959068365874,0.001226993865030675,0.9578161365399535
0.0,0.04004199160167966,0.06998347295834045,0.01707834259842971,0.0017578002385586038,0.0,0.9572342901474011
0.0,0.1193011397720456,0.13455291502820996,0.07679523181844232,0.06528972314646243,0.03700613496932515,0.9576868373416085
0.0,0.052789442111577684,0.09106969852396421,0.03662100979998854,0.012179044510013183,0.0,0.9574605637445048
0.0,0.07258548290341932,0.10554510742577079,0.05971688922001261,0.04124552702617867,0.014478527607361963,0.9601111973105767
0.0,0.05053989202159568,0.08725138200262153,0.030087684107971805,0.016636323686358215,0.0,0.9576545125420223
0.0,0.05728854229154169,0.101156892916168,0.04877070319216001,0.02379308180048967,0.0,0.9579777605378846
0.0,0.07393521295740851,0.1224710776770958,0.07261161098057195,0.033021533052922346,0.00603680981595092,0.9574282389449186
0.0,0.08968206358728255,0.1343249558329059,0.06309817181500373,0.04821394940046456,0.00898159509202454,0.9578484613395397
0.0,0.04169166166766647,0.07932979996580612,0.02063155481689495,0.006654529474543286,0.0,0.957492888544091
0.0,0.0651619676064787,0.11226990368723998,0.05891455097713336,0.02812480381693766,0.003975460122699386,0.9575898629428498
0.0,0.1834883023395321,0.22231720522026557,0.11450512923376698,0.12794274593508695,0.045791411042944784,0.9580424101370572
0.0,0.0620875824835033,0.1061719952128569,0.05679408562095249,0.0296942683156507,0.0037791411042944786,0.9580424101370572
0.0,0.05646370725854829,0.09500199464295891,0.0412631096337899,0.021533052922342897,0.0,0.9582040341349883
0.0,0.04491601679664067,0.08200832051062859,0.0216631325577397,0.0076589867537196306,0.0,0.9572666149469873
0.0,0.060512897420515896,0.10725480139055109,0.051063098171815,0.017766338125431602,0.0011288343558282208,0.9577191621411947
0.0,0.11142771445710858,0.14577990539693395,0.0861940512350278,0.07087701676188085,0.049570552147239266,0.9581393845358159
0.0,0.07371025794841032,0.11226990368723998,0.05020345005444438,0.033398204532613475,0.010650306748466258,0.9581717093354021
0.0,0.05736352729454109,0.09477403544765486,0.03902802452862628,0.022788624521313326,0.0,0.9590121541246445
0.0,0.0631373725254949,0.1038924032598165,0.04951573156054788,0.031200954234415216,0.004417177914110429,0.9578161365399535
0.0,0.06981103779244151,0.11728500598392888,0.05255315490859075,0.021909724402034026,0.0018650306748466258,0.9572019653478149
0.0,0.04821535692861428,0.10753975038468114,0.05576250788010774,0.01682465942620378,0.0,0.9582686837341609
0.0,0.0607378524295141,0.10372143386333846,0.05318356352799587,0.02799924665704062,0.0019141104294478528,0.9580747349366434
0.0,0.04349130173965207,0.0831481164871488,0.020574244942403577,0.009542344152175277,0.0,0.9577838117403672
0.0,0.05038992201559688,0.0865675044167094,0.03404206544787667,0.013183501789189528,0.0007852760736196319,0.9573312645461598
0.0,0.11892621475704859,0.140422864307289,0.07049114562439109,0.06252746562872748,0.017226993865030675,0.9574282389449186
0.0,0.05773845230953809,0.09813643357838947,0.04481632185225514,0.017075773745997867,0.0,0.9572989397465735
0.0,0.05878824235152969,0.10924944434946145,0.052839704281047624,0.02366752464059263,0.0021104294478527606,0.9572666149469873
0.0,0.05338932213557288,0.09203852510400638,0.044701702103272394,0.016761880846255257,0.0,0.9576868373416085
0.0,0.054664067186562686,0.09334929047700462,0.03983036277150553,0.013057944629292485,0.0,0.9574282389449186
0.0,0.04551589682063587,0.07693622841511369,0.022178921428162073,0.007470651013874066,0.002061349693251534,0.9574282389449186
0.0,0.0598380323935213,0.1022396990938622,0.04854146369419451,0.023039738841107413,0.0012760736196319017,0.9582363589345746
0.0,0.05091481703659268,0.09505898444178493,0.041893518253195025,0.015694644987130392,0.0,0.9585596069304371
0.0,0.06771145770845831,0.11278281187667408,0.05748180411484899,0.03471655471153243,0.005104294478527607,0.9579454357382984
0.0,0.05773845230953809,0.10714082179289908,0.05043268955240988,0.015820202147027434,0.0005889570552147239,0.957622187742436
0.0,0.0639622075584883,0.11033225052715565,0.05369935239841825,0.02768535375729801,0.004319018404907975,0.9577191621411947
0.0,0.052714457108578285,0.09118367812161624,0.03633446042753166,0.012806830309498399,0.0,0.9575252133436772
0.0,0.04694061187762447,0.08383199407306093,0.028540317496704683,0.010232908531609014,0.002061349693251534,0.9568463925523661
0.0,0.052114577084583086,0.09471704564882887,0.03289586795804917,0.011551258710527968,0.0017177914110429449,0.9573312645461598
0.0,0.0630623875224955,0.10497520943751068,0.05157888704223738,0.025048653399460104,0.0027975460122699387,0.957622187742436
0.0,0.060512897420515896,0.10469026044338063,0.04991690068198751,0.02165861008223994,0.0026012269938650305,0.9575575381432635
0.0,0.053239352129574084,0.1028095970821223,0.041664278755229524,0.0416221985058698,0.0037791411042944786,0.9594647013188519
0.0,0.04911517696460708,0.10121388271499401,0.04785374520029801,0.016196873626718563,0.0,0.9580747349366434
0.0,0.05331433713257348,0.10149883170912406,0.051349647544271876,0.018080231025174212,0.0,0.957622187742436
0.0,0.05728854229154169,0.10326551547273038,0.049057252564616884,0.018268566765019777,0.0010797546012269938,0.9577191621411947
0.0,0.1399220155968806,0.15472730381261754,0.13135423233423119,0.07345093853977024,0.053595092024539874,0.957880786139126
0.0,0.059013197360527896,0.10480424004103266,0.04899994269012551,0.02159583150229142,0.00039263803680981594,0.9575898629428498
0.0,0.07693461307738453,0.11637316920271272,0.053985901770875123,0.03503044761127503,0.0063312883435582825,0.9577514869407809
0.0,0.05638872225554889,0.1095343933435915,0.04745257607885839,0.013874066168623266,0.0,0.9578161365399535
0.0,0.06508698260347931,0.11164301590015387,0.05335549315147,0.023228074580952978,0.0031901840490797546,0.9575252133436772
0.0,0.062012597480503896,0.11209893429076195,0.057424494240357615,0.02046581706321803,0.0,0.9582040341349883
0.0,0.059163167366526694,0.1095343933435915,0.0428677861195484,0.017578002385586038,0.0,0.9577191621411947
0.0,0.0617876424715057,0.09665469880891321,0.04796836494928076,0.026743675058070186,0.00294478527607362,0.9587535557279545
0.0,0.05181463707258548,0.09768051518778138,0.04441515273081552,0.020842488542909158,0.0,0.957492888544091
0.0,0.04934013197360528,0.08491480025075511,0.030832712476359676,0.007784543913616674,0.0,0.9572989397465735
0.0,0.04919016196760648,0.09340628027583063,0.04854146369419451,0.016134095046770044,0.0,0.9588505301267132
1.0,0.035542891421715656,0.02382173590927224,0.028483007622213306,0.04331722016447988,0.04304294478527607,0.9775342642875614
1.0,0.03539292141571686,0.02427765429988032,0.02252278067511032,0.04451001318350179,0.05065030674846626,0.977340315490044
1.0,0.04806538692261548,0.03442183849091013,0.03524557281219554,0.05869797225186766,0.08196319018404907,0.9774372898888027
1.0,0.035092981403719255,0.02028836838205961,0.02194968193019657,0.033460983112561994,0.0221840490797546,0.9775665890871477
1.0,0.03756748650269946,0.02028836838205961,0.0200584560719812,0.03534434051101764,0.01894478527607362,0.9775342642875614
1.0,0.04071685662867427,0.03248418533082578,0.03793913691329016,0.07345093853977024,0.07386503067484662,0.9781161106801138
1.0,0.04004199160167966,0.02382173590927224,0.02154851280875695,0.03490489045137799,0.03504294478527607,0.9775342642875614
1.0,0.03876724655068986,0.025018521684618454,0.021491202934265576,0.047460606441082305,0.04284662576687116,0.9774372898888027
1.0,0.03914217156568686,0.02661423605174674,0.02687833113645481,0.04344277732437692,0.04795092024539877,0.9774372898888027
1.0,0.041466706658668265,0.031173419957827547,0.037537967791850535,0.07728043191663005,0.08495705521472392,0.978536333074735
1.0,0.03629274145170966,0.022453980737447997,0.021835062181213824,0.03779270512900998,0.030478527607361965,0.9776312386863202
1.0,0.03966706658668266,0.019091582606713398,0.01885494870766233,0.033460983112561994,0.019042944785276072,0.9774372898888027
1.0,0.039892021595680865,0.029520715791873254,0.03839761590922116,0.06692196622512399,0.09850306748466257,0.9782454098784588
1.0,0.03831733653269346,0.02781102182709295,0.028024528626282307,0.04651892774185448,0.043730061349693254,0.9774372898888027
1.0,0.03674265146970606,0.028722858608309112,0.03025961373144593,0.053675685855985936,0.06566871165644171,0.9785040082751487
1.0,0.03629274145170966,0.02256796033510002,0.01965728695054158,0.03603490489045138,0.04,0.9774049650892165
1.0,0.034493101379724056,0.02000341938792956,0.02109003381282595,0.03352376169251051,0.026895705521472392,0.9776635634859064
1.0,0.03801739652069586,0.02347979711631618,0.025044415152730815,0.04413334170381066,0.051484662576687115,0.9778898370830101
1.0,0.035542891421715656,0.023764746110446232,0.019943836322998454,0.03653713353003955,0.0312638036809816,0.9775342642875614
1.0,0.04221655668866227,0.04342622670541973,0.05736718436586624,0.08927114068679766,0.1296196319018405,0.9779221618825963
1.0,0.04116676664667067,0.048783267795064686,0.05920110034959023,0.11438257266620629,0.16407361963190184,0.9780191362813551
1.0,0.04596580683863227,0.041431583746509376,0.05633560662502149,0.0966790131207232,0.13977914110429449,0.9777282130850788
1.0,0.038467306538692264,0.021713113352709864,0.023840907788411945,0.03898549814803189,0.029104294478527606,0.9774372898888027
1.0,0.04221655668866227,0.03083148116487149,0.035474812310161044,0.06409693012744051,0.06439263803680982,0.9780837858805276
1.0,0.038917216556688665,0.037727246822818715,0.03908533440311766,0.07866156067549752,0.13349693251533742,0.9784070338763899
1.0,0.035017996400719856,0.02769704222944093,0.01730758209639521,0.051603992717684725,0.06012269938650307,0.9783747090768037
1.0,0.05241451709658068,0.05237362512110332,0.06888646913863258,0.1150103584656915,0.1511165644171779,0.9785686578743211
1.0,0.04304139172165567,0.030375562774263405,0.0312338815977993,0.061271894029757044,0.0601717791411043,0.9773726402896302
1.0,0.04656568686262747,0.04992306377158488,0.06344203106195198,0.10760248603176596,0.1827239263803681,0.9776635634859064
1.0,0.04251649670065987,0.025702399270530574,0.023840907788411945,0.05116454265804508,0.0392638036809816,0.977340315490044
1.0,0.03486802639472106,0.0202313785832336,0.01874032895867958,0.03176596145395191,0.0209079754601227,0.9776958882854926
1.0,0.03659268146370726,0.02792500142474497,0.03536019256117829,0.07062590244208676,0.08387730061349694,0.9780191362813551
1.0,0.03914217156568686,0.022112041944491935,0.0221216115536707,0.047837277920773434,0.043779141104294476,0.9777928626842514
1.0,0.03801739652069586,0.022909899128056077,0.026821021261963437,0.046581706321803,0.04971779141104295,0.9775019394879751
1.0,0.04169166166766647,0.04724454322676241,0.057195254742392114,0.11965597338188211,0.16299386503067484,0.9782130850788725
1.0,0.041016796640671864,0.03385194050265002,0.04384205398590177,0.06372025864774938,0.0843680981595092,0.9779221618825963
1.0,0.039442111577684465,0.02849489941300507,0.026649091638489313,0.049469520999434996,0.073079754601227,0.9774696146883889
1.0,0.03666766646670666,0.022681939932752037,0.0207461745658777,0.03653713353003955,0.0345521472392638,0.9775989138867339
1.0,0.03591781643671266,0.025132501282270472,0.022752020173075822,0.04909284951974386,0.05011042944785276,0.9779221618825963
1.0,0.03824235152969406,0.028722858608309112,0.03278124820906642,0.05493125745495637,0.07268711656441718,0.9776958882854926
1.0,0.04499100179964007,0.046161737049068216,0.06028998796492636,0.1487852344779961,0.17369325153374232,0.9782130850788725
1.0,0.03854229154169166,0.030432552573089418,0.023382428792480946,0.04538891330278109,0.051582822085889574,0.9775342642875614
1.0,0.03779244151169766,0.02450561349518436,0.023955527537394692,0.04243832004520058,0.04201226993865031,0.9772756658908714
1.0,0.04304139172165567,0.03265515472730381,0.039773052897014154,0.06321803000816122,0.0805398773006135,0.9775019394879751
1.0,0.034493101379724056,0.024448623696358352,0.02200699180468795,0.04695837780149413,0.03985276073619632,0.9774049650892165
1.0,0.039517096580683864,0.02000341938792956,0.020115765946472578,0.033774876012304604,0.02022085889570552,0.9774372898888027
1.0,0.039367126574685066,0.033453011910867955,0.030603472978394178,0.06773808776445477,0.08304294478527607,0.9775342642875614
1.0,0.039367126574685066,0.035276685473300276,0.04613444896555677,0.07125368824157198,0.10238036809815951,0.9779221618825963
1.0,0.03959208158368326,0.02456260329401037,0.02676371138747206,0.03980161968736267,0.029938650306748468,0.9774372898888027
1.0,0.04214157168566287,0.04120362455120533,0.04407129348386727,0.08801556908782723,0.1285398773006135,0.9777928626842514
1.0,0.03681763647270546,0.03060352196956745,0.028311077998739182,0.06095800113001444,0.07828220858895706,0.9772756658908714
1.0,0.04956508698260348,0.04342622670541973,0.05857069173018511,0.09021281938602549,0.105079754601227,0.9785686578743211
1.0,0.038992201559688064,0.02724112383883285,0.026534471889506563,0.04790005650072195,0.05438036809815951,0.9777605378846651
1.0,0.03569286142771446,0.024163674702228303,0.026477162015015186,0.04130830560612719,0.0418159509202454,0.9776958882854926
1.0,0.039892021595680865,0.03180030774491366,0.033984755573385296,0.0727603741603365,0.08269938650306749,0.9776958882854926
1.0,0.03539292141571686,0.02741209323531088,0.024815175654765317,0.05078787117835395,0.08834355828220859,0.9782130850788725
1.0,0.04131673665266947,0.026728215649398757,0.02836838787323056,0.046456149161905956,0.0554601226993865,0.9777282130850788
1.0,0.044841031793641274,0.029748674987177294,0.03140581122127342,0.0593885366313014,0.06684662576687117,0.9775019394879751
1.0,0.03636772645470906,0.020687296973841682,0.018683019084188207,0.03459099755163538,0.03023312883435583,0.9775665890871477
1.0,0.035992801439712056,0.025075511483444463,0.022236231302653446,0.04400778454391362,0.04269938650306748,0.9775342642875614
1.0,0.03194361127774445,0.018635664216105317,0.015416356238179838,0.03126373281436374,0.014969325153374234,0.9779221618825963
1.0,0.038917216556688665,0.02365076651279421,0.026075992893575563,0.03691380500973068,0.03730061349693251,0.9775665890871477
1.0,0.039817036592681467,0.029235766797743205,0.021605822683248323,0.04557724904262665,0.05226993865030675,0.9774696146883889
1.0,0.03786742651469706,0.02370775631162022,0.021605822683248323,0.03672546926988512,0.03754601226993865,0.9775342642875614
1.0,0.03801739652069586,0.02678520544822477,0.033010487707031924,0.0593885366313014,0.06395092024539878,0.9774696146883889
1.0,0.03771745650869826,0.02319484812218613,0.0209754140638432,0.03176596145395191,0.033226993865030675,0.9773726402896302
1.0,0.045740851829634076,0.046446686043198265,0.05375666227290962,0.10295687111557536,0.14080981595092024,0.978277734678045
1.0,0.035017996400719856,0.021827092950361886,0.023668978164937817,0.0346537761315839,0.021987730061349693,0.9775019394879751
1.0,0.044841031793641274,0.044167094090157864,0.05713794486790074,0.09165672672484149,0.13119018404907976,0.9784716834755625
1.0,0.039442111577684465,0.03521969567447427,0.042466616998108775,0.08104714671354134,0.10665030674846626,0.9778251874838376
1.0,0.03854229154169166,0.022852909329230068,0.025732133646627315,0.04149664134597275,0.04343558282208589,0.9774696146883889
1.0,0.03546790641871626,0.02319484812218613,0.025732133646627315,0.047523385021030824,0.07396319018404908,0.9774372898888027
1.0,0.03471805638872225,0.023536786915142188,0.0214338930597742,0.03948772678762007,0.03936196319018405,0.9774696146883889
1.0,0.03696760647870426,0.024220664501054312,0.02298125967104132,0.0346537761315839,0.03180368098159509,0.977211016291699
1.0,0.04071685662867427,0.026101327862312645,0.022923949796549947,0.042312762885303536,0.038773006134969326,0.9774372898888027
1.0,0.04176664667066587,0.028893828004787143,0.0319216000916958,0.057065729173206105,0.09575460122699386,0.978536333074735
1.0,0.03336832633473305,0.01949051119849547,0.019026878331136456,0.03503044761127503,0.024638036809815952,0.9775019394879751
1.0,0.03974205158968206,0.030375562774263405,0.03352627657745429,0.06277857994852157,0.06031901840490798,0.9774372898888027
1.0,0.03756748650269946,0.02393571550692426,0.027050260759928935,0.038608826668340764,0.03803680981595092,0.9775665890871477
1.0,0.03929214157168566,0.025930358465834615,0.026190612642558314,0.04664448490175152,0.038822085889570555,0.9775989138867339
1.0,0.03434313137372526,0.01977546019262552,0.0216631325577397,0.04526335614288405,0.030773006134969326,0.9774372898888027
1.0,0.040941811637672465,0.03105944036017553,0.03369820620092842,0.059200200891455834,0.07106748466257669,0.9781484354797
1.0,0.03711757648470306,0.034022909899128054,0.026075992893575563,0.07615041747755666,0.10885889570552147,0.9780191362813551
1.0,0.04124175164967007,0.03197127714139169,0.03335434695398017,0.0645991587670287,0.08500613496932516,0.9780514610809413
1.0,0.03479304139172166,0.02011739898558158,0.018912258582153705,0.036160462050348424,0.02203680981595092,0.9777282130850788
1.0,0.03824235152969406,0.026557246252920726,0.030431543354920054,0.05285956431665516,0.06522699386503067,0.9775665890871477
1.0,0.03794241151769646,0.022852909329230068,0.024929795403748067,0.040241069747002325,0.04515337423312883,0.9772433410912852
1.0,0.03921715656868626,0.0325981649284778,0.039658433148031406,0.06070688681022035,0.0847116564417178,0.9779221618825963
1.0,0.04401619676064787,0.03738530802986265,0.04464439222878102,0.07163035972126311,0.08971779141104294,0.9785040082751487
1.0,0.034643071385722854,0.027127144241180828,0.023726288039429194,0.04940674241948647,0.049030674846625766,0.9779544866821825
1.0,0.03839232153569286,0.02410668490340229,0.023267809043498195,0.041684977085818316,0.04215950920245399,0.9776635634859064
1.0,0.03749250149970006,0.03083148116487149,0.03404206544787667,0.07985435369451943,0.08539877300613496,0.9781484354797
1.0,0.03441811637672466,0.018293725423149255,0.02252278067511032,0.032770418733128255,0.021496932515337422,0.9775342642875614
1.0,0.040416916616676665,0.024790562489314414,0.024070147286377443,0.04463557034339883,0.04279754601226994,0.9774372898888027
1.0,0.043866226754649074,0.027355103436484868,0.02521634477620494,0.04413334170381066,0.06885889570552148,0.977211016291699
1.0,0.03854229154169166,0.03180030774491366,0.03071809272737693,0.055747378994287146,0.07278527607361963,0.9780191362813551
1.0,0.04274145170965807,0.04336923690659372,0.046019829216574014,0.09762069181995103,0.13894478527607362,0.9777928626842514
1.0,0.034568086382723455,0.025759389069356584,0.026821021261963437,0.04790005650072195,0.051337423312883435,0.9775665890871477
1.0,0.04131673665266947,0.02342280731749017,0.030030374233480428,0.04777449934082491,0.051141104294478525,0.9774372898888027
1.0,0.039367126574685066,0.02370775631162022,0.026935641010946185,0.04972063531922908,0.04426993865030675,0.9787626066718387
2.0,0.022795440911817635,0.048441329002108624,0.02252278067511032,0.13459727540963023,0.3209325153374233,0.9737199379363848
2.0,0.04026694661067787,0.10890750555650539,0.028311077998739182,0.3481700043945006,0.8107975460122699,0.9748836307214895
2.0,0.04349130173965207,0.08685245341083946,0.037308728293885034,0.22581455207483206,0.4041717791411043,0.9741078355314197
2.0,0.07903419316136773,0.09534393343591498,0.07977534529199382,0.18205788185071253,0.2621349693251534,0.976014998707008
2.0,0.04079184163167367,0.07283296289964096,0.03467247406728179,0.18500847510829305,0.27646625766871163,0.9779221618825963
2.0,0.03719256148770246,0.07961474895993617,0.027566049630351308,0.2282001381128759,0.49065030674846627,0.976014998707008
2.0,0.0613377324535093,0.1505670484983188,0.06642214453550346,0.3526272835708456,0.5594601226993865,0.9719097491595552
2.0,0.03734253149370126,0.08121046332706446,0.035646741933635165,0.21338439324502478,0.3532760736196319,0.9764028963020429
2.0,0.057588482303539294,0.07653729982333163,0.042237377500143274,0.20365371335300395,0.5279018404907976,0.9763705715024567
2.0,0.019946010797840433,0.034022909899128054,0.010315777408447475,0.10283131395567832,0.20196319018404907,0.973881561934316
2.0,0.03269346130773845,0.08035561634467431,0.025961373144592813,0.21872057254064914,0.4471656441717791,0.9747220067235584
2.0,0.0623875224955009,0.10218270929503619,0.07857183792767494,0.24590369765835896,0.37953374233128834,0.9776635634859064
2.0,0.054214157168566285,0.117968883569841,0.0442432231073414,0.28181304538891333,0.48770552147239266,0.976144297905353
2.0,0.03749250149970006,0.07175015672194678,0.03759527766634191,0.21997614413961955,0.38993865030674846,0.9740755107318335
2.0,0.03321835632873425,0.07619536103037557,0.027508739755859934,0.23278297444911797,0.5135705521472392,0.9731380915438325
2.0,0.045890821835632874,0.10714082179289908,0.03599060118058341,0.3530667336304853,0.7305030674846625,0.9747543315231445
2.0,0.05301439712057589,0.11500541403088847,0.055705198005616366,0.31106786364492434,0.5575460122699386,0.9734936643392811
2.0,0.016796640671865627,0.03829714481107881,0.010888876153361223,0.10195241383639903,0.2294478527607362,0.9716511507628652
2.0,0.03284343131373725,0.06981250356186243,0.02779528912831681,0.2046581706321803,0.4091288343558282,0.9757887251099043
2.0,0.03141871625674865,0.10035903573260387,0.020459625193420827,0.3186012932387469,0.750478527607362,0.976273597103698
2.0,0.041016796640671864,0.10645694420698695,0.040002292394979655,0.3269508443719003,0.6791656441717792,0.976014998707008
2.0,0.032093581283743254,0.08178036131532455,0.02441400653332569,0.2514909912737774,0.5409079754601227,0.9756271011119731
2.0,0.02444511097780444,0.048327349404456606,0.015588285861653964,0.141189026304225,0.33663803680981597,0.9764675459012154
2.0,0.04454109178164367,0.09859235196899754,0.0410338701358244,0.2907276037416034,0.5630920245398773,0.9764998707008017
2.0,0.033443311337732456,0.06565224824756369,0.030488853229411427,0.20572540649130516,0.3443435582822086,0.9763705715024567
2.0,0.06958608278344332,0.0865675044167094,0.07008997650295146,0.17766338125431602,0.2774969325153374,0.9754008275148695
2.0,0.05331433713257348,0.10964837294124352,0.059315720098572985,0.28363362420742044,0.4270920245398773,0.9770170674941815
2.0,0.05743851229754049,0.08457286145779905,0.07175196286320133,0.2448364617992341,0.4089325153374233,0.9759180243082493
2.0,0.03081883623275345,0.06382857468513137,0.02389821766290332,0.17094607319982422,0.29099386503067487,0.9733320403413499
2.0,0.034568086382723455,0.08035561634467431,0.027050260759928935,0.23428966036788249,0.4985521472392638,0.9759503491078355
2.0,0.03419316136772645,0.0797287285575882,0.03134850134678205,0.20691819951032708,0.38277300613496934,0.9757240755107318
2.0,0.05128974205158968,0.10799566877528922,0.036792939423462664,0.35363174085002197,0.8965889570552147,0.9735259891388673
2.0,0.03666766646670666,0.07961474895993617,0.02779528912831681,0.2509259840542407,0.44588957055214723,0.9748836307214895
2.0,0.03231853629274145,0.09448908645352481,0.02636254226603244,0.2931759683595957,0.6768098159509203,0.9741724851305922
2.0,0.02601979604079184,0.039095001994642956,0.018453779586222706,0.08726222612844498,0.11921472392638037,0.9771786914921128
2.0,0.06898620275944811,0.1444121502251097,0.051406957418763256,0.3505555904325444,0.6621840490797546,0.9721360227566589
2.0,0.04446610677864427,0.10628597481050892,0.03409937532236804,0.29995605499403605,0.56279754601227,0.9734290147401086
2.0,0.03816736652669466,0.06508235025930359,0.03599060118058341,0.1880846255257706,0.4140368098159509,0.9733966899405224
2.0,0.04746550689862027,0.0752835242491594,0.04802567482377214,0.19907087701676188,0.3666748466257669,0.9745927075252133
2.0,0.03216856628674265,0.08126745312589047,0.02286663992205857,0.2352313390671103,0.5497914110429448,0.9744310835272821
2.0,0.03749250149970006,0.06872969738416823,0.03203621984067855,0.17220164479879466,0.3402208588957055,0.9738492371347298
2.0,0.04311637672465507,0.0724340343078589,0.042237377500143274,0.17427333793709587,0.2754355828220859,0.9775665890871477
2.0,0.04544091181763647,0.07630934062802758,0.043784744111410395,0.2457153619185134,0.4253742331288344,0.9758533747090768
2.0,0.03119376124775045,0.06610816663817176,0.019714596825032953,0.21526775064348044,0.5882208588957055,0.9733643651409362
